Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-05-05 08-PM,ETHUSD,161.01,162.99,161,162.96,2001.33,324820.89
2019-05-05 07-PM,ETHUSD,159.82,161.01,159.19,161.01,1048.4,167988.8
2019-05-05 06-PM,ETHUSD,158.56,159.87,155.47,159.82,3002.98,473801.67
2019-05-05 05-PM,ETHUSD,159.78,159.91,157.99,158.56,3810.44,606066.01
2019-05-05 04-PM,ETHUSD,161.27,161.27,159.26,159.78,1899.32,304106.49
2019-05-05 03-PM,ETHUSD,161.12,161.34,160.65,161.27,571.99,92105.62
2019-05-05 02-PM,ETHUSD,162.06,162.11,160.66,161.12,1538.07,248109.52
2019-05-05 01-PM,ETHUSD,161.83,162.14,161.56,162.06,889.21,143923.71
2019-05-05 12-PM,ETHUSD,161.23,161.98,160.89,161.83,232.26,37523.55
2019-05-05 11-AM,ETHUSD,161.6,161.71,160.84,161.23,168.47,27156.45
2019-05-05 10-AM,ETHUSD,161.37,161.63,160.3,161.6,531.42,85633.18
2019-05-05 09-AM,ETHUSD,161.28,161.78,160.98,161.37,439.32,70896.19
2019-05-05 08-AM,ETHUSD,161.5,161.5,160.36,161.28,777.85,125305.02
2019-05-05 07-AM,ETHUSD,162.6,162.67,161.01,161.5,863.8,139625.04
2019-05-05 06-AM,ETHUSD,163.17,163.58,162.16,162.6,241.59,39300.91
2019-05-05 05-AM,ETHUSD,162.08,163.56,162.08,163.17,911.26,148232.21
2019-05-05 04-AM,ETHUSD,162.39,162.48,161.79,162.08,158.58,25684.83
2019-05-05 03-AM,ETHUSD,162.06,162.53,161.76,162.39,752.24,121888.25
2019-05-05 02-AM,ETHUSD,161.71,162.8,161.63,162.06,1013.66,164346.81
2019-05-05 01-AM,ETHUSD,161.87,162.11,161.26,161.71,225.45,36416.24
2019-05-05 12-AM,ETHUSD,161.95,162.88,160.95,161.87,1052.08,170381.87
2019-05-04 11-PM,ETHUSD,163.43,163.43,161.53,161.95,1611.81,261772.01
2019-05-04 10-PM,ETHUSD,163.64,164.4,162.75,163.43,2614.02,426662.51
2019-05-04 09-PM,ETHUSD,161.92,164.08,161.71,163.64,2920.85,475748.26
2019-05-04 08-PM,ETHUSD,160.63,161.92,160.63,161.92,619.73,99830.7
2019-05-04 07-PM,ETHUSD,160.28,161.19,160.17,160.63,672.05,107894.79
2019-05-04 06-PM,ETHUSD,159.86,160.44,159.25,160.28,890.0,142185.58
2019-05-04 05-PM,ETHUSD,159.63,159.98,159.18,159.86,1302.14,207772.48
2019-05-04 04-PM,ETHUSD,159.41,160.12,158.92,159.63,1647.48,262752.97
2019-05-04 03-PM,ETHUSD,160.02,160.3,159.31,159.41,1087.58,173801.58
2019-05-04 02-PM,ETHUSD,159.69,160.62,158.63,160.02,5668.4,905937.7
2019-05-04 01-PM,ETHUSD,161.9,162.2,157.75,159.69,11420.67,1826928.22
2019-05-04 12-PM,ETHUSD,162.09,162.27,161.14,161.9,1974.41,319216.1
2019-05-04 11-AM,ETHUSD,162.26,162.54,161.82,162.09,693.64,112519.86
2019-05-04 10-AM,ETHUSD,162.68,162.71,161.44,162.26,2691.57,435975.87
2019-05-04 09-AM,ETHUSD,163.24,163.81,162.28,162.68,792.52,129187.49
2019-05-04 08-AM,ETHUSD,163.81,163.81,162.71,163.24,771.73,125874.88
2019-05-04 07-AM,ETHUSD,163.69,164.37,163.48,163.81,959.82,157290.02
2019-05-04 06-AM,ETHUSD,162.31,163.74,161.63,163.69,1647.69,268386.37
2019-05-04 05-AM,ETHUSD,162.86,163.2,161.74,162.31,3279.8,533170.61
2019-05-04 04-AM,ETHUSD,164.71,164.95,160.3,162.86,6556.21,1064777.09
2019-05-04 03-AM,ETHUSD,166.74,166.75,163.74,164.71,1899.53,313432.84
2019-05-04 02-AM,ETHUSD,167.9,167.9,166.3,166.74,1165.47,194639.38
2019-05-04 01-AM,ETHUSD,166.99,169,166.54,167.9,1276.79,214457.67
2019-05-04 12-AM,ETHUSD,164.82,167.94,164.79,166.99,3637.36,607357.95
2019-05-03 11-PM,ETHUSD,165.09,165.24,164.34,164.82,630.34,103788.58
2019-05-03 10-PM,ETHUSD,166.06,166.06,164.62,165.09,1869.57,308285.29
2019-05-03 09-PM,ETHUSD,166.1,166.1,164.48,166.06,3003.4,495642.83
2019-05-03 08-PM,ETHUSD,165.53,167.13,165.47,166.1,3312.26,550465.97
2019-05-03 07-PM,ETHUSD,165.36,165.7,164.41,165.53,1373.83,226531.37
2019-05-03 06-PM,ETHUSD,165.15,165.68,164.55,165.36,973.57,160714.3
2019-05-03 05-PM,ETHUSD,165.91,166.56,164.34,165.15,2571.14,425137.9
2019-05-03 04-PM,ETHUSD,166.37,166.89,165.65,165.91,2263.49,376412.83
2019-05-03 03-PM,ETHUSD,166.81,166.81,165.75,166.37,1672.13,277980.15
2019-05-03 02-PM,ETHUSD,166.9,167.26,166.37,166.81,6317.66,1053767.08
2019-05-03 01-PM,ETHUSD,167.11,167.47,166.54,166.9,2864.14,478587.68
2019-05-03 12-PM,ETHUSD,165.93,167.46,165.93,167.11,2071.45,345651.9
2019-05-03 11-AM,ETHUSD,165.47,166.7,165.16,165.93,3610.69,599932.3
2019-05-03 10-AM,ETHUSD,167.14,167.36,165.12,165.47,5786.15,960294.13
2019-05-03 09-AM,ETHUSD,160.63,169,160.39,167.14,11920.42,1979590.86
2019-05-03 08-AM,ETHUSD,160.34,161.45,160.1,160.63,1364.78,219376.58
2019-05-03 07-AM,ETHUSD,160.42,161.25,160.27,160.34,2066.46,332284.33
2019-05-03 06-AM,ETHUSD,159.83,162.05,159.71,160.42,6320.36,1015266.65
2019-05-03 05-AM,ETHUSD,159.61,159.83,159.29,159.83,348.08,55528.4
2019-05-03 04-AM,ETHUSD,159.18,160.5,159,159.61,1669.95,265856.01
2019-05-03 03-AM,ETHUSD,159.69,159.84,159.18,159.18,452.61,72149.15
2019-05-03 02-AM,ETHUSD,159.46,160.48,159.19,159.69,968.21,154694.07
2019-05-03 01-AM,ETHUSD,158.45,160.07,158.45,159.46,5315.0,849142.96
2019-05-03 12-AM,ETHUSD,158.52,158.88,157.7,158.45,1224.73,193730.11
2019-05-02 11-PM,ETHUSD,159.3,159.5,158.52,158.52,375.85,59780.06
2019-05-02 10-PM,ETHUSD,159.24,159.79,158.83,159.3,319.98,50976.43
2019-05-02 09-PM,ETHUSD,158.86,160.78,158.8,159.24,1638.23,261833.64
2019-05-02 08-PM,ETHUSD,157.88,159.3,157.42,158.86,994.31,157767.9
2019-05-02 07-PM,ETHUSD,157.13,158.16,157.13,157.88,182.17,28729.34
2019-05-02 06-PM,ETHUSD,157.72,157.92,157.13,157.13,558.0,87936.53
2019-05-02 05-PM,ETHUSD,157.4,157.86,157.34,157.72,2254.51,355296.36
2019-05-02 04-PM,ETHUSD,158.41,158.71,157.17,157.4,2070.15,326868.33
2019-05-02 03-PM,ETHUSD,157.61,158.7,157.61,158.41,1407.62,222811.98
2019-05-02 02-PM,ETHUSD,158,158.2,157.2,157.61,2108.49,332073.28
2019-05-02 01-PM,ETHUSD,157.91,158,155.2,158,3238.88,508070.35
2019-05-02 12-PM,ETHUSD,158.31,158.51,157.81,157.91,749.59,118602.25
2019-05-02 11-AM,ETHUSD,158.17,158.63,158.11,158.31,1015.79,160841.18
2019-05-02 10-AM,ETHUSD,158.34,158.89,158.17,158.17,354.95,56292.91
2019-05-02 09-AM,ETHUSD,159.45,159.81,158.26,158.34,637.82,101351.5
2019-05-02 08-AM,ETHUSD,159.26,159.64,158.99,159.45,569.5,90764.08
2019-05-02 07-AM,ETHUSD,158.84,159.9,158.84,159.26,1300.4,207393.66
2019-05-02 06-AM,ETHUSD,158.89,159.04,158.37,158.84,92.34,14664.88
2019-05-02 05-AM,ETHUSD,158.32,158.97,158.07,158.89,209.73,33276.43
2019-05-02 04-AM,ETHUSD,158.76,158.76,157.9,158.32,1697.29,268174.84
2019-05-02 03-AM,ETHUSD,157.9,158.81,157.9,158.76,491.5,77970.75
2019-05-02 02-AM,ETHUSD,158.11,158.47,157.9,157.9,404.17,63920.35
2019-05-02 01-AM,ETHUSD,157.72,158.26,157.72,158.11,349.75,55267.98
2019-05-02 12-AM,ETHUSD,158.3,158.58,157.63,157.72,244.06,38515.83
2019-05-01 11-PM,ETHUSD,157.52,158.73,157.24,158.3,767.67,121439.13
2019-05-01 10-PM,ETHUSD,157.25,157.57,156.74,157.52,360.94,56691.79
2019-05-01 09-PM,ETHUSD,157.5,157.62,156.55,157.25,463.56,72806.08
2019-05-01 08-PM,ETHUSD,157.51,157.77,157.12,157.5,3030.58,476948.9
2019-05-01 07-PM,ETHUSD,158.72,158.72,156.52,157.51,7121.58,1121946.58
2019-05-01 06-PM,ETHUSD,160.23,160.23,158.46,158.72,2667.91,424428.89
2019-05-01 05-PM,ETHUSD,158.91,160.51,158.69,160.23,1691.45,270111.73
2019-05-01 04-PM,ETHUSD,158.44,159.29,158.44,158.91,1962.85,311687.84
2019-05-01 03-PM,ETHUSD,159.06,159.06,158.04,158.44,467.27,74002.66
2019-05-01 02-PM,ETHUSD,158.36,159.06,158.04,159.06,1322.87,210141.41
2019-05-01 01-PM,ETHUSD,158.56,158.61,157.7,158.36,384.8,60871.39
2019-05-01 12-PM,ETHUSD,159.3,159.52,158.01,158.56,1073.34,170348.81
2019-05-01 11-AM,ETHUSD,159.08,159.7,158.94,159.3,113.03,18011.51
2019-05-01 10-AM,ETHUSD,159.03,159.17,158.41,159.08,278.69,44289.66
2019-05-01 09-AM,ETHUSD,158.71,159.15,158.42,159.03,102.02,16197.94
2019-05-01 08-AM,ETHUSD,160.18,160.18,158.24,158.71,1838.98,292184.44
2019-05-01 07-AM,ETHUSD,160.46,160.64,159.94,160.18,950.12,152123.02
2019-05-01 06-AM,ETHUSD,159.77,160.46,159.55,160.46,713.22,114097.4
2019-05-01 05-AM,ETHUSD,159.74,160.12,159.61,159.77,574.55,91870.82
2019-05-01 04-AM,ETHUSD,160.66,160.66,159.17,159.74,1525.53,243872.56
2019-05-01 03-AM,ETHUSD,160.97,160.97,160.08,160.66,1408.92,226276.37
2019-05-01 02-AM,ETHUSD,160.77,161.36,160.77,160.97,336.47,54195.17
2019-05-01 01-AM,ETHUSD,161.4,162.17,160.73,160.77,713.33,115191.31
2019-05-01 12-AM,ETHUSD,160.06,162.82,160.06,161.4,1625.66,263254.76
2019-04-30 11-PM,ETHUSD,160.48,160.6,159.53,160.06,663.35,106195.38
2019-04-30 10-PM,ETHUSD,157.64,161.17,157.4,160.48,4180.74,668970.57
2019-04-30 09-PM,ETHUSD,156.6,157.64,156.2,157.64,208.76,32799.47
2019-04-30 08-PM,ETHUSD,155.99,156.91,155.88,156.6,806.46,126152.98
2019-04-30 07-PM,ETHUSD,156.7,156.74,155.99,155.99,535.03,83679.29
2019-04-30 06-PM,ETHUSD,156.71,157.1,156.31,156.7,637.03,99879.33
2019-04-30 05-PM,ETHUSD,156.92,157.27,156.42,156.71,1428.66,223886.51
2019-04-30 04-PM,ETHUSD,157.24,157.24,156.26,156.92,1443.56,226346.17
2019-04-30 03-PM,ETHUSD,156.98,157.26,156.24,157.24,2732.73,428411.77
2019-04-30 02-PM,ETHUSD,157.55,158.43,156.28,156.98,6000.76,944055.47
2019-04-30 01-PM,ETHUSD,157,158.03,156.14,157.55,2555.47,401398.61
2019-04-30 12-PM,ETHUSD,157.33,157.33,156.52,157,1759.29,276093.05
2019-04-30 11-AM,ETHUSD,156.4,157.57,156.16,157.33,1749.32,274130.15
2019-04-30 10-AM,ETHUSD,155.46,157.39,155.46,156.4,1816.25,284169.9
2019-04-30 09-AM,ETHUSD,155.48,155.82,154.4,155.46,1220.27,189392.1
2019-04-30 08-AM,ETHUSD,155.12,155.69,155.04,155.48,2105.95,327412.34
2019-04-30 07-AM,ETHUSD,154.14,156.21,154.14,155.12,1813.13,281688.76
2019-04-30 06-AM,ETHUSD,154.4,154.54,154.1,154.14,451.96,69771.73
2019-04-30 05-AM,ETHUSD,153.84,154.55,153.82,154.4,276.16,42621.67
2019-04-30 04-AM,ETHUSD,154.48,154.72,153.84,153.84,473.56,73050.17
2019-04-30 03-AM,ETHUSD,155.14,155.44,154.22,154.48,1766.75,273511.65
2019-04-30 02-AM,ETHUSD,154.25,155.42,154.06,155.14,3265.73,506414.51
2019-04-30 01-AM,ETHUSD,152.85,154.25,152.69,154.25,1232.18,188829.22
2019-04-30 12-AM,ETHUSD,152.42,153.16,152.42,152.85,705.68,107775.09
2019-04-29 11-PM,ETHUSD,152.03,152.88,151.86,152.42,1287.36,196485.25
2019-04-29 10-PM,ETHUSD,151.89,152.3,150.77,152.03,542.63,82348.79
2019-04-29 09-PM,ETHUSD,151.84,152.3,151.53,151.89,531.37,80692.4
2019-04-29 08-PM,ETHUSD,152.79,152.82,151.8,151.84,585.11,89158.73
2019-04-29 07-PM,ETHUSD,152.95,153.1,152.31,152.79,1255.07,191677.34
2019-04-29 06-PM,ETHUSD,153.71,153.71,152.37,152.95,1241.0,189737.37
2019-04-29 05-PM,ETHUSD,153.27,154.43,153.24,153.71,695.51,107067.96
2019-04-29 04-PM,ETHUSD,151.21,154.29,151.21,153.27,2391.37,366079.42
2019-04-29 03-PM,ETHUSD,151.25,151.68,150.96,151.21,582.06,88107.37
2019-04-29 02-PM,ETHUSD,151.11,152,151.11,151.25,1127.7,170900.58
2019-04-29 01-PM,ETHUSD,150.75,151.15,148.69,151.11,5614.83,843939.4
2019-04-29 12-PM,ETHUSD,151.77,151.97,148.1,150.75,4467.68,671410.23
2019-04-29 11-AM,ETHUSD,151.79,152.04,151.19,151.77,1070.45,162338.11
2019-04-29 10-AM,ETHUSD,153.18,153.18,150.13,151.79,5554.17,843598.17
2019-04-29 09-AM,ETHUSD,153.45,153.64,151.7,153.18,2326.75,355662.4
2019-04-29 08-AM,ETHUSD,153.53,153.82,153.37,153.45,695.12,106722.9
2019-04-29 07-AM,ETHUSD,154.1,154.31,153.37,153.53,578.97,89123.12
2019-04-29 06-AM,ETHUSD,154.19,154.34,154,154.1,933.29,143897.25
2019-04-29 05-AM,ETHUSD,154.54,154.6,154,154.19,816.68,125871.92
2019-04-29 04-AM,ETHUSD,154.28,154.54,154.04,154.54,480.35,74103.84
2019-04-29 03-AM,ETHUSD,153.94,154.44,153.89,154.28,260.94,40216.01
2019-04-29 02-AM,ETHUSD,153.52,154.04,153.52,153.94,163.46,25135.78
2019-04-29 01-AM,ETHUSD,153.77,153.77,153.29,153.52,86.63,13292.72
2019-04-29 12-AM,ETHUSD,153.13,153.99,152.99,153.77,326.43,50159.37
2019-04-28 11-PM,ETHUSD,153.57,153.57,152.92,153.13,205.11,31386.72
2019-04-28 10-PM,ETHUSD,153.5,153.65,153.04,153.57,256.96,39416.36
2019-04-28 09-PM,ETHUSD,153.72,153.77,153.19,153.5,1369.57,210188.3
2019-04-28 08-PM,ETHUSD,153.66,154.49,153.48,153.72,594.71,91561.32
2019-04-28 07-PM,ETHUSD,154.15,154.36,152.33,153.66,1526.15,234305.85
2019-04-28 06-PM,ETHUSD,154.35,154.48,153.06,154.15,1310.1,201463.46
2019-04-28 05-PM,ETHUSD,154.15,154.9,153.84,154.35,896.49,138333.03
2019-04-28 04-PM,ETHUSD,154.9,154.9,154.08,154.15,820.41,126807.88
2019-04-28 03-PM,ETHUSD,154.1,155.43,154.03,154.9,1186.88,183552.11
2019-04-28 02-PM,ETHUSD,154.42,154.8,153.81,154.1,3060.38,472575.03
2019-04-28 01-PM,ETHUSD,155.6,156.49,153.4,154.42,3696.73,572765.06
2019-04-28 12-PM,ETHUSD,156.15,156.24,155.6,155.6,1723.84,268614.58
2019-04-28 11-AM,ETHUSD,155.64,156.23,155.54,156.15,1388.12,216418.18
2019-04-28 10-AM,ETHUSD,155.5,155.91,155.25,155.64,1394.73,216816.62
2019-04-28 09-AM,ETHUSD,155.71,155.87,155.29,155.5,1995.96,310384.6
2019-04-28 08-AM,ETHUSD,155.45,155.71,155.26,155.71,437.66,68037.86
2019-04-28 07-AM,ETHUSD,154.98,155.52,154.98,155.45,578.56,89863.54
2019-04-28 06-AM,ETHUSD,155.1,155.21,154.5,154.98,205.42,31808.89
2019-04-28 05-AM,ETHUSD,155.2,155.2,154.4,155.1,687.75,106351.37
2019-04-28 04-AM,ETHUSD,155.3,155.76,155.01,155.2,1172.48,182129.0
2019-04-28 03-AM,ETHUSD,154.96,155.39,154.87,155.3,273.16,42405.69
2019-04-28 02-AM,ETHUSD,155.55,155.55,154.04,154.96,1079.1,167133.84
2019-04-28 01-AM,ETHUSD,155.85,155.94,155.19,155.55,617.79,96137.18
2019-04-28 12-AM,ETHUSD,155.68,156.06,155.27,155.85,1184.18,184423.3
2019-04-27 11-PM,ETHUSD,156.14,156.38,155.24,155.68,561.49,87416.0
2019-04-27 10-PM,ETHUSD,156.95,157.31,156.14,156.14,302.87,47500.96
2019-04-27 09-PM,ETHUSD,157.5,158,156.95,156.95,1303.12,205335.33
2019-04-27 08-PM,ETHUSD,157.58,157.77,156.83,157.5,648.73,102047.21
2019-04-27 07-PM,ETHUSD,156.15,158.55,156.15,157.58,2609.15,411314.25
2019-04-27 06-PM,ETHUSD,156.66,157.21,155.85,156.15,1379.79,216058.18
2019-04-27 05-PM,ETHUSD,154.8,157.02,154.45,156.66,2233.99,348293.47
2019-04-27 04-PM,ETHUSD,153.74,154.8,153.74,154.8,380.55,58789.92
2019-04-27 03-PM,ETHUSD,153.57,154.59,153.57,153.74,2263.5,349235.6
2019-04-27 02-PM,ETHUSD,153.59,154.18,153.5,153.57,1369.38,210507.81
2019-04-27 01-PM,ETHUSD,153.06,153.59,152.89,153.59,1490.84,228513.09
2019-04-27 12-PM,ETHUSD,153.3,153.5,152.9,153.06,595.3,91231.31
2019-04-27 11-AM,ETHUSD,153.82,154.1,153.3,153.3,1463.86,225203.59
2019-04-27 10-AM,ETHUSD,153.7,154.43,153.57,153.82,1157.74,178333.31
2019-04-27 09-AM,ETHUSD,153.13,153.95,152.92,153.7,1335.62,204738.8
2019-04-27 08-AM,ETHUSD,154.02,154.03,152.94,153.13,1661.89,254975.05
2019-04-27 07-AM,ETHUSD,153.99,154.02,153.23,154.02,614.9,94440.99
2019-04-27 06-AM,ETHUSD,153.72,154.07,153.59,153.99,1438.05,221309.83
2019-04-27 05-AM,ETHUSD,153.45,154.06,153.34,153.72,732.5,112576.75
2019-04-27 04-AM,ETHUSD,153.19,153.61,152.64,153.45,1327.51,203186.15
2019-04-27 03-AM,ETHUSD,152.5,153.95,152.5,153.19,2555.95,391986.15
2019-04-27 02-AM,ETHUSD,153.11,153.24,152.5,152.5,1228.34,187881.39
2019-04-27 01-AM,ETHUSD,152.87,153.34,152.65,153.11,350.81,53688.61
2019-04-27 12-AM,ETHUSD,153.1,153.97,152.87,152.87,258.85,39687.31
2019-04-26 11-PM,ETHUSD,152.88,153.18,152.13,153.1,252.09,38463.41
2019-04-26 10-PM,ETHUSD,152.58,154.16,152.58,152.88,1373.68,210427.83
2019-04-26 09-PM,ETHUSD,151.01,152.58,151.01,152.58,1082.59,164300.98
2019-04-26 08-PM,ETHUSD,150.02,151.41,150.02,151.01,2890.12,436113.72
2019-04-26 07-PM,ETHUSD,150.24,150.94,150.01,150.02,2900.17,436681.8
2019-04-26 06-PM,ETHUSD,151.61,151.88,149.88,150.24,898.43,135590.95
2019-04-26 05-PM,ETHUSD,151.39,152.3,150.88,151.61,1072.01,162524.94
2019-04-26 04-PM,ETHUSD,151.49,151.49,149.07,151.39,4915.42,740219.95
2019-04-26 03-PM,ETHUSD,152.23,152.29,151.29,151.49,2837.42,430619.11
2019-04-26 02-PM,ETHUSD,152.48,152.48,151.8,152.23,2853.42,433813.01
2019-04-26 01-PM,ETHUSD,152.49,152.79,152.15,152.48,1257.31,191651.19
2019-04-26 12-PM,ETHUSD,151.26,152.73,150.88,152.49,2673.0,406249.38
2019-04-26 11-AM,ETHUSD,151.88,152.47,151.26,151.26,2520.45,382787.52
2019-04-26 10-AM,ETHUSD,151.89,152.71,151.56,151.88,1058.38,161081.54
2019-04-26 09-AM,ETHUSD,152.35,152.57,151.64,151.89,3378.89,514072.91
2019-04-26 08-AM,ETHUSD,152.28,153.26,152.01,152.35,2000.32,305154.85
2019-04-26 07-AM,ETHUSD,152.28,152.88,151.53,152.28,3684.7,560975.9
2019-04-26 06-AM,ETHUSD,153.11,153.3,151.55,152.28,2178.34,331567.04
2019-04-26 05-AM,ETHUSD,152.96,154.07,152.55,153.11,2427.36,372169.98
2019-04-26 04-AM,ETHUSD,152.6,155.54,152.6,152.96,3947.73,609360.05
2019-04-26 03-AM,ETHUSD,152.59,153.8,152.13,152.6,1652.07,252538.56
2019-04-26 02-AM,ETHUSD,151.94,155.78,150.96,152.59,4347.01,666595.67
2019-04-26 01-AM,ETHUSD,150.59,152.04,150.5,151.94,3527.37,533602.72
2019-04-26 12-AM,ETHUSD,152,152.04,148.6,150.59,8930.45,1342755.32
2019-04-25 11-PM,ETHUSD,153.25,153.25,151.41,152,6639.75,1009937.36
2019-04-25 10-PM,ETHUSD,160.18,160.18,146.17,153.25,26535.52,4027663.54
2019-04-25 09-PM,ETHUSD,164.64,165.22,160.18,160.18,2140.76,346255.62
2019-04-25 08-PM,ETHUSD,164.57,165.23,164.15,164.64,360.52,59312.39
2019-04-25 07-PM,ETHUSD,164.82,165.4,164.08,164.57,741.06,122233.93
2019-04-25 06-PM,ETHUSD,164.78,165.03,164.56,164.82,788.82,129928.78
2019-04-25 05-PM,ETHUSD,164.8,165.22,164.25,164.78,2305.96,379851.92
2019-04-25 04-PM,ETHUSD,164.05,165.25,164.04,164.8,2041.37,336334.01
2019-04-25 03-PM,ETHUSD,163.64,164.31,163.64,164.05,1878.68,308225.62
2019-04-25 02-PM,ETHUSD,163.7,163.97,163.3,163.64,921.63,150834.8
2019-04-25 01-PM,ETHUSD,163.92,163.92,163.27,163.7,3900.22,638021.37
2019-04-25 12-PM,ETHUSD,164.41,164.64,163.79,163.92,4686.23,768695.33
2019-04-25 11-AM,ETHUSD,163.91,164.41,163.32,164.41,2106.07,344997.33
2019-04-25 10-AM,ETHUSD,162.94,164.1,162.94,163.91,13765.25,2251590.69
2019-04-25 09-AM,ETHUSD,162.84,163.06,161.59,162.94,1326.39,215717.71
2019-04-25 08-AM,ETHUSD,162.99,163.5,162.61,162.84,869.8,141696.38
2019-04-25 07-AM,ETHUSD,162.58,163.4,162.24,162.99,1272.65,207269.22
2019-04-25 06-AM,ETHUSD,164.04,164.06,162.12,162.58,1493.22,243155.36
2019-04-25 05-AM,ETHUSD,164.4,164.4,163.37,164.04,491.01,80470.96
2019-04-25 04-AM,ETHUSD,164.09,164.71,164,164.4,553.9,91039.99
2019-04-25 03-AM,ETHUSD,163.57,164.09,162.99,164.09,1579.15,258405.04
2019-04-25 02-AM,ETHUSD,165.31,165.67,163.31,163.57,3162.47,519527.53
2019-04-25 01-AM,ETHUSD,165.81,165.81,164.81,165.31,1101.43,181994.24
2019-04-25 12-AM,ETHUSD,165.74,166.33,164.83,165.81,1633.93,270780.78
2019-04-24 11-PM,ETHUSD,165.18,165.97,164.24,165.74,1483.46,244451.03
2019-04-24 10-PM,ETHUSD,163.6,165.19,163.6,165.18,1498.12,246607.76
2019-04-24 09-PM,ETHUSD,164.37,164.64,163.57,163.6,755.45,124117.43
2019-04-24 08-PM,ETHUSD,163.03,164.63,163.03,164.37,1746.32,286385.46
2019-04-24 07-PM,ETHUSD,162.09,163.45,162.09,163.03,1422.15,231700.08
2019-04-24 06-PM,ETHUSD,161.62,162.2,160.28,162.09,3791.72,611280.5
2019-04-24 05-PM,ETHUSD,162.49,163.07,161.13,161.62,5312.11,861512.12
2019-04-24 04-PM,ETHUSD,164.38,164.7,161.54,162.49,2871.53,467242.56
2019-04-24 03-PM,ETHUSD,164.6,165.2,164.34,164.38,1770.81,291756.0
2019-04-24 02-PM,ETHUSD,164.12,164.81,163.35,164.6,5620.43,925128.24
2019-04-24 01-PM,ETHUSD,165.12,165.56,163.84,164.12,1383.66,227963.14
2019-04-24 12-PM,ETHUSD,164.79,165.64,164.77,165.12,1902.57,314416.25
2019-04-24 11-AM,ETHUSD,163.92,165.23,163.66,164.79,1097.92,180995.23
2019-04-24 10-AM,ETHUSD,164.03,165.2,163.22,163.92,2388.65,392124.8
2019-04-24 09-AM,ETHUSD,165.07,165.14,164,164.03,1805.89,297177.38
2019-04-24 08-AM,ETHUSD,164.46,165.72,163.34,165.07,4402.54,725599.18
2019-04-24 07-AM,ETHUSD,169.49,169.68,161.45,164.46,13879.01,2292325.2
2019-04-24 06-AM,ETHUSD,170.11,170.6,169.04,169.49,1228.18,208511.34
2019-04-24 05-AM,ETHUSD,170.25,170.45,169.15,170.11,2497.21,424354.2
2019-04-24 04-AM,ETHUSD,169.65,170.48,169.02,170.25,2633.93,447330.91
2019-04-24 03-AM,ETHUSD,169.26,170.38,169.2,169.65,2861.2,485622.99
2019-04-24 02-AM,ETHUSD,168.5,169.46,167.8,169.26,1270.77,214524.98
2019-04-24 01-AM,ETHUSD,170.41,170.41,166.89,168.5,4982.88,838204.16
2019-04-24 12-AM,ETHUSD,170.3,171.07,170,170.41,2020.96,344736.2
2019-04-23 11-PM,ETHUSD,171.56,171.91,170.3,170.3,1719.82,294606.43
2019-04-23 10-PM,ETHUSD,172.72,172.94,168.7,171.56,6539.32,1116793.57
2019-04-23 09-PM,ETHUSD,172.25,173.17,172.19,172.72,1572.76,271646.45
2019-04-23 08-PM,ETHUSD,173.02,173.02,172,172.25,2821.87,486587.82
2019-04-23 07-PM,ETHUSD,173.52,173.77,171.86,173.02,2674.04,461280.43
2019-04-23 06-PM,ETHUSD,173.86,174.06,173,173.52,1006.48,174645.65
2019-04-23 05-PM,ETHUSD,173.67,174.72,173.42,173.86,1157.47,201445.93
2019-04-23 04-PM,ETHUSD,173.58,173.99,173.02,173.67,1376.89,239033.51
2019-04-23 03-PM,ETHUSD,174.58,174.72,173.04,173.58,1897.51,329975.32
2019-04-23 02-PM,ETHUSD,174.89,175.47,174.28,174.58,1482.33,259195.59
2019-04-23 01-PM,ETHUSD,174.5,175.13,174.11,174.89,2022.65,353011.65
2019-04-23 12-PM,ETHUSD,174.5,174.88,174.18,174.5,9156.41,1598402.27
2019-04-23 11-AM,ETHUSD,175.01,175.3,174.36,174.5,3963.73,693463.43
2019-04-23 10-AM,ETHUSD,175.07,175.25,174.6,175.01,4247.84,743151.12
2019-04-23 09-AM,ETHUSD,175.27,175.61,174.15,175.07,1036.31,181190.44
2019-04-23 08-AM,ETHUSD,175.58,177.07,175.27,175.27,5110.92,900022.46
2019-04-23 07-AM,ETHUSD,174.71,176.43,174.71,175.58,3001.72,526482.76
2019-04-23 06-AM,ETHUSD,174.14,175,173.39,174.71,2450.75,426775.39
2019-04-23 05-AM,ETHUSD,173.05,174.9,173.05,174.14,1195.88,208031.02
2019-04-23 04-AM,ETHUSD,172.42,174.89,171.61,173.05,6258.67,1084196.79
2019-04-23 03-AM,ETHUSD,171.71,172.92,171.71,172.42,875.29,150840.77
2019-04-23 02-AM,ETHUSD,171.21,172,171.21,171.71,559.8,96135.28
2019-04-23 01-AM,ETHUSD,171.07,171.39,171.02,171.21,819.7,140385.61
2019-04-23 12-AM,ETHUSD,171.47,171.47,170.25,171.07,6339.55,1084425.9
2019-04-22 11-PM,ETHUSD,172.3,172.3,171.01,171.47,836.28,143380.85
2019-04-22 10-PM,ETHUSD,172.43,172.53,171.83,172.3,397.26,68435.25
2019-04-22 09-PM,ETHUSD,171.88,172.43,171.48,172.43,340.52,58522.91
